Filename,2Theta,Intensity,hkl
gen_92.cif,52.67794212954523,6.888702382522282,"(2, 0, 2)"
gen_92.cif,52.83334838813218,1.6171989479833462,"(2, 1, 3)"
gen_92.cif,52.897572842381216,7.115851834943,"(3, 2, 2)"
gen_92.cif,53.24850561559907,1.3427789751211052,"(1, -1, 2)"
gen_92.cif,54.87766064207204,3.6001136709489407,"(3, 3, 1)"
gen_92.cif,55.1489128054531,1.415133490473512,"(2, 1, -2)"
gen_92.cif,55.6100077494782,5.689164513447606,"(3, 1, 1)"
gen_92.cif,55.61002327699135,5.689159702401568,"(1, 3, 1)"
gen_92.cif,56.685582796551614,0.4095427690489062,"(3, 3, 2)"
gen_92.cif,57.108499718817356,1.6179694082477385,"(3, 1, 0)"
gen_92.cif,57.108515643791826,1.6179677803273327,"(1, 3, 0)"
gen_92.cif,58.176979639376405,10.022219103019331,"(1, 0, -3)"
gen_92.cif,58.460840468807085,6.7383863661023105,"(3, 3, 0)"
gen_92.cif,59.370281175388136,2.2239369182476767,"(2, 2, -2)"
gen_92.cif,59.45188430008915,6.253539330404872,"(3, 1, 2)"
gen_92.cif,59.45189852993163,6.253535041140905,"(1, 3, 2)"
gen_92.cif,59.79499011556182,2.732116223139441,"(1, 1, -3)"
gen_92.cif,60.513545678484334,7.24134429038123,"(3, 2, -1)"
gen_92.cif,61.02587834495624,11.773445823885762,"(2, 0, -2)"
gen_92.cif,61.080417219274246,9.616378978704335,"(3, 2, 3)"
gen_92.cif,63.58894943268582,0.5756441377695604,"(3, 3, 3)"
gen_92.cif,63.70820514510639,0.011676121651290923,"(3, 1, -1)"
gen_92.cif,63.708220683476156,0.011676106176072613,"(1, 3, -1)"
gen_92.cif,63.754623833021306,4.576100613890066,"(1, 1, 4)"
gen_92.cif,63.83680657492535,8.051162804838626,"(2, 0, 3)"
gen_92.cif,64.18077967229547,2.137522341138562,"(2, -1, 0)"
gen_92.cif,65.69455016066651,6.556500579217468,"(2, -1, 1)"
gen_92.cif,66.10113637954115,0.01805562618953849,"(2, 2, 4)"
gen_92.cif,66.2647992007857,0.6758641019312596,"(1, -1, 3)"
gen_92.cif,66.88959937560138,3.0055908092757027,"(3, 3, -1)"
gen_92.cif,67.5962403984548,0.05641368399094224,"(2, -1, -1)"
gen_92.cif,67.93420410794457,4.909061133572886,"(2, 1, 4)"
gen_92.cif,68.07660850852807,1.4386842797384336,"(3, 1, 3)"
gen_92.cif,68.07662111633884,1.4386836990001386,"(1, 3, 3)"
gen_92.cif,68.07903819468596,2.383141213846236,"(0, 0, 4)"
gen_92.cif,68.9137484203807,0.06044817752517773,"(1, 0, 4)"
gen_92.cif,69.0782840388919,3.28937225128843,"(4, 3, 1)"
gen_92.cif,69.07829626638534,3.289370630121913,"(3, 4, 1)"
gen_92.cif,69.74273772793838,3.839360905327101,"(4, 3, 2)"
gen_92.cif,69.7427496045014,3.8393591262201103,"(3, 4, 2)"
gen_92.cif,70.36121492891579,1.9621193627319276,"(3, 0, 1)"
gen_92.cif,70.36123001195566,1.962118478211955,"(0, 3, 1)"
gen_92.cif,70.7107044914873,1.7634504578506343,"(4, 2, 1)"
gen_92.cif,70.71072515084555,1.7634492736563623,"(2, 4, 1)"
gen_92.cif,70.73697624681077,0.4415096426567974,"(2, 1, -3)"
gen_92.cif,70.75846112206371,3.996471622739763,"(3, 0, 0)"
gen_92.cif,70.75847705589902,3.996469172940396,"(0, 3, 0)"
gen_92.cif,71.9808468439236,7.380424096913384,"(2, -1, 2)"
gen_92.cif,72.28713474879055,0.20685118940229896,"(4, 2, 2)"
gen_92.cif,72.28715463228596,0.2068510856114601,"(2, 4, 2)"
gen_92.cif,72.62997169359845,7.111865449292785,"(3, 2, -2)"
gen_92.cif,73.16514984574756,0.8855535404184113,"(4, 3, 0)"
